,SRC_obs,SubId,DrainArea,DA_error,Obs_NM,Use_region,DA_Obs,Region,Sub_Reg,DI,CheckArea,AreaError
506,US,1088995,88711984.7071,1.00151261834,03451690,0,88.578,0001,00039,0.0,88711984.70712,2.2541890352435187e-13
507,US,1086692,8758304627.53,0.94775358696,07227448,0,9241.12,0001,00002,2.478943024682988,8758304627.524797,5.940929542410663e-13
508,US,1089698,127461459.081,1.00026257244,03460000,0,127.428,0001,00039,0.0,127461459.08134,2.667471386342414e-12
509,US,1005389,5731896047.82,1.04885652946,07046600,0,5464.9,0001,00062,0.0,5731896047.819591,7.137712867173915e-14
510,US,1093616,41638965.3376,1.0048012871,03519640,0,41.44,0001,00039,0.0,41638965.3376,0.0
511,US,1090637,180399734.147,1.01238963672,03600000,0,178.192,0001,00039,0.0,180399734.14699298,3.898757454800305e-14
512,US,1084322,5196020854.49,1.00109064776,07243500,0,5190.36,0001,00002,0.0955914635704435,5196020854.490068,1.3214833562862898e-14
513,US,1084173,1367087409.16,1.00158060059,07242380,0,1364.93,0001,00002,0.0,1367087409.1620777,1.5197122615353278e-12
514,US,1089884,37567676.5358,1.00033754589,0344894205,0,37.555,0001,00039,0.0,37567676.5358,0.0
515,US,1004375,206494372.818,0.99909219389,07030137,0,206.682,0001,00062,0.0,206494372.81764,1.7433029636999012e-12
516,US,1093433,246381977.025,0.99195178788,03542500,0,248.381,0001,00039,0.0,246381977.02513802,5.601649789644024e-13
517,US,1088770,117878759.788,0.98941379712,07242500,0,119.14,0001,00002,0.0,117878759.788183,1.5524523752265714e-12
518,US,1031589,17975032.7741,1.00582131801,07250974,0,17.871,0001,00053,0.0,17975032.7741,0.0
519,US,1139044,1661431423.83,1.00231142847,03421000,0,1657.6,0001,00058,0.0,1661431423.8315067,9.069320576881381e-13
520,US,1092144,52807464.6066,1.01437723749,03600088,0,52.059,0001,00039,0.0,52807464.6066,0.0
521,US,1004049,1984689818.23,1.06725557815,07027720,0,1859.62,0001,00062,0.0,1984689818.2304,2.0157627255286263e-13
522,US,1087352,1074649016.79,1.01896270496,07227890,0,1054.65,0001,00002,0.0,1074649016.7883203,1.5629836937716517e-12
523,US,1031241,90466697.0879,0.98949650637,07249500,0,91.427,0001,00053,0.0,90466697.0879,0.0
524,US,1093266,449532648.565,0.99179845243,03497500,0,453.25,0001,00039,0.0,449532648.56514394,3.2021081803973723e-13
525,US,1090179,1188778304.47,0.99779948335,03460500,0,1191.4,0001,00039,12.918828310171586,1188778304.4672027,2.353142867833375e-12
526,US,1031235,143264917.765,1.02056531483,07250965,0,140.378,0001,00053,0.0,143264917.765134,9.354770579445202e-13
527,US,1089096,205494442.484,0.99800608282,03452000,0,205.905,0001,00039,0.0,205494442.48346,2.627751256020928e-12
528,US,1089087,205661740.213,0.99881858242,03452001,0,205.905,0001,00039,0.0,205661740.212793,1.0065407940754486e-12
529,US,1031638,52767275.1075,1.02896289356,07250935,0,51.282,0001,00053,0.0,52767275.1075,0.0
530,US,1091918,31644225682.3,0.99982387511,03520000,0,31649.8,0001,00039,52.80502379218793,31644225682.289185,3.417579831664515e-13
531,US,1003668,545353130.069,0.99791968759,07028960,0,546.49,0001,00062,0.0,545353130.068388,1.1222462269103983e-12
532,US,1086339,250856585.024,1.02276477649,07227420,0,245.273,0001,00002,0.0,250856585.02341002,2.351808998477648e-12
533,US,1003626,87664746.7962,0.99844815886,07030100,0,87.801,0001,00062,0.0,87664746.7962,0.0
534,US,1093593,34888584.4452,0.99781451295,03499000,0,34.965,0001,00039,0.0,34888584.445227,7.737044632766351e-13
535,US,1111499,28625573649.3,0.99840515252,07061000,0,28671.3,0001,00063,174.41792442071755,28625573649.332153,1.1232642407758146e-12
536,US,1093263,495889258.258,0.99720330248,03498000,0,497.28,0001,00039,0.0,495889258.25774395,5.163684223662999e-13
537,US,1111385,21820091862.3,1.00056364522,07074420,0,21807.8,0001,00063,2.0969293011326875,21820091862.31166,5.34439983782287e-13
538,US,1139568,263184496.246,1.00609540214,03419000,0,261.59,0001,00058,0.0,263184496.246216,8.207445185681169e-13
539,US,1054623,249355784935.0,0.9979740214,07194500,1,249862.0,0001,00041,20.27450098010041,249355784935.49234,1.9744482287385637e-12
540,US,1084641,346124890.847,1.01241631814,07220000,0,341.88,0001,00002,0.0,346124890.847071,2.0509687053645053e-13
541,US,1089070,408744483.671,0.99883799343,03453000,0,409.22,0001,00039,0.0,408744483.671385,9.418754649521463e-13
542,US,1069193,396867680.957,0.62036746902,07159720,0,639.73,0001,00003,24.87220736342711,396867680.956587,1.040650583219019e-12
543,US,1089356,1386489066.88,0.99502595547,03460795,0,1393.42,0001,00039,9.56095826104545,1386489066.8756692,3.1236261380160725e-12
544,US,1138828,1957419036.69,1.00100694811,03421500,0,1955.45,0001,00058,0.0,1957419036.6891265,4.462844477620523e-13
545,US,1093893,26643369.7529,1.00853091653,03461200,0,26.418,0001,00039,0.0,26643369.7529,0.0
546,US,1088772,175849857.888,0.98399562357,07243000,0,178.71,0001,00002,0.0,175849857.88831002,1.7628888712224618e-12
547,US,1052509,234538427.688,1.00393988343,07197360,0,233.618,0001,00041,0.0,234538427.68766502,1.4282440064930744e-12
548,US,1091554,5301293888.88,0.99942950065,03601990,0,5304.32,0001,00039,1.9880506026298772,5301293888.879509,9.264573578526542e-14
549,US,1093449,696669514.29,0.99994189016,03498500,0,696.71,0001,00039,0.0,696669514.2898638,1.9541117542043466e-13
550,US,1089354,3451858668.07,1.00057354693,03453500,0,3449.88,0001,00039,0.09420079900281221,3451858668.0701222,3.5363647309538265e-14
551,US,1091553,5302533739.49,0.9996632442,03602000,0,5304.32,0001,00039,1.987136105146451,5302533739.488309,3.188786052214558e-13
552,US,1092129,349425339.727,1.12427715485,03542000,0,310.8,0001,00039,0.0,349425339.72717,4.864914691997616e-13
553,US,1113450,173899811.249,0.99618374282,07055875,0,174.566,0001,00063,0.0,173899811.24912202,7.016149527645115e-13
554,US,1091755,317293972.512,1.13432708606,03541500,0,279.72,0001,00039,0.0,317293972.51202303,7.251128252185958e-14
555,US,1085010,2849627655.74,0.99659632077,07221000,0,2859.36,0001,00002,0.0,2849627655.7451944,1.822927283500089e-12
556,US,1054634,195434565003.0,0.99528198065,07165600,1,196361.0,0001,00041,30.265387549832287,195434565003.44928,2.298875765140897e-12
557,US,1093376,227455028.53,1.1524996632,03469500,0,197.358,0001,00039,0.0,227455028.53052798,2.3212410243582412e-12
558,US,1138806,4322729391.22,0.99464093383,03422500,0,4346.02,0001,00058,9.746063322117855,4322729391.221322,3.0577731865977714e-13
559,US,1093527,778030389.408,1.00132611249,03498850,0,777.0,0001,00039,0.0,778030389.4081639,2.1067656914666888e-13
560,US,1090345,1819381822.28,1.00066100291,03604400,0,1818.18,0001,00039,0.0,1819381822.2788827,6.140709157299594e-13
561,US,1088338,34241323204.6,1.01517133926,07239300,0,33729.6,0001,00002,47.34942349151013,34241323204.643253,1.2632354198599134e-12
562,US,1068846,828380404.747,0.9994937316,07159750,0,828.8,0001,00003,5.6876978210820806,828380404.7473149,3.8020086084647896e-13
563,US,1090344,1829352234.42,0.99902914289,03604500,0,1831.13,0001,00039,0.0,1829352234.4201527,8.341088597045298e-14
564,US,1092897,1429299090.36,1.00887190245,03461000,0,1416.73,0001,00039,9.022912550039027,1429299090.3571813,1.972004642799255e-12
565,US,1054426,123043889.536,0.95014586514,07165550,0,129.5,0001,00041,0.0,123043889.53612,9.752540459064896e-13
566,US,1004906,2401857191.5,0.9950193015,07027800,0,2413.88,0001,00062,0.0,2401857191.4961762,1.5920002176494344e-12
567,US,1054579,194539332251.0,0.9975915586,07165570,1,195009.0,0001,00041,30.67036711446057,194539332250.85797,7.300775989633835e-13
568,US,1005320,6082038389.29,0.99083433349,07040450,0,6138.3,0001,00062,106.63698725024668,6082038389.286065,6.469640567249908e-13
569,US,1138502,331030083.548,0.99852221147,03428000,0,331.52,0001,00058,0.0,331030083.54792994,2.1156825645705615e-13
570,US,1084808,142043688.145,1.05467543915,07218700,0,134.68,0001,00002,0.0,142043688.14510098,7.108395280925118e-13
571,US,1138558,54223810.3412,1.1895360289,03428043,0,45.584,0001,00058,0.0,54223810.3412,0.0
572,US,1138690,100958370.061,0.9969326256,03426800,0,101.269,0001,00058,0.0,100958370.0614,3.961948570334225e-12
573,US,1089819,112869684.658,1.00644408373,03463300,0,112.147,0001,00039,0.0,112869684.658,0.0
574,US,1138682,172110368.444,0.99777597159,03432100,0,172.494,0001,00058,0.0,172110368.44399998,1.7315820457029683e-16
575,US,1070222,431292565.717,1.06065112195,07159200,0,406.63,0001,00003,0.0,431292565.7173029,7.023325436759215e-13
576,US,1085112,1427590315.36,1.0579523454,07218100,0,1349.39,0001,00002,0.0,1427590315.3634446,2.4129272899912616e-12
577,US,1088321,34150285990.5,1.03887729153,07239200,0,32872.3,0001,00002,47.673304229786346,34150285990.468464,9.234506060562612e-13
578,US,1138703,15261281.8802,1.1117710993,03432516,0,13.727,0001,00058,0.0,15261281.8802,0.0
579,US,1111899,52988179.6625,1.03851556479,07077652,0,51.023,0001,00063,0.0,52988179.6625,0.0
580,US,1005337,5597608965.35,1.08061949138,07046500,0,5180.0,0001,00062,0.0,5597608965.35453,8.092657116584499e-13
581,US,1004219,968367993.409,1.01324459659,07029000,0,955.71,0001,00062,0.0,968367993.4087479,2.6036346628137023e-13
582,US,1054730,32481494611.6,1.00368933449,07193500,0,32362.1,0001,00041,146.93466743190822,32481494611.59048,2.930182182668209e-13
583,US,1138302,446245852.19,1.04421633834,03428070,0,427.35,0001,00058,0.0,446245852.189689,6.969634225430632e-13
584,US,1111545,1806561057.17,0.99502699242,07077380,0,1815.59,0001,00063,0.0,1806561057.174558,2.5229415626973022e-12
585,US,1004925,2515770079.35,0.96843449549,07028000,0,2597.77,0001,00062,0.0,2515770079.352636,1.047772939261575e-12
586,US,1093232,471901451.131,0.99022463306,03469175,0,476.56,0001,00039,0.0,471901451.1309,2.1181750776303925e-13
587,US,1091210,501088356.36,1.00243734643,03602500,0,499.87,0001,00039,0.0,501088356.36018103,3.6125226995458363e-13
588,US,1093579,913212473.036,0.99884331,03470000,0,914.27,0001,00039,0.0,913212473.0358281,1.8823636405308937e-13
589,US,1053070,107113484.628,1.01863442787,07196900,0,105.154,0001,00041,0.0,107113484.62797,2.801789032317988e-13
590,US,1091698,8663896901.71,1.00063833051,03535912,0,8658.37,0001,00039,269.3221709161746,8663896901.706385,4.1718244113296245e-13
591,US,1138409,26999527.5982,1.0780277177,03427690,0,25.0453,0001,00058,0.0,26999527.598169997,1.1112597416634994e-12
592,US,1084725,156096848.198,0.94170395872,07215600,0,165.76,0001,00002,0.0,156096848.198,0.0
593,US,1069040,38226814194.5,0.89706298725,07159400,0,42613.3,0001,00003,0.0,38226814194.49455,1.4250174413164305e-13
594,US,1111998,74979059.8099,0.99825668766,07060894,0,75.11,0001,00063,0.0,74979059.80996001,8.003164654206744e-13
595,US,1092820,4234267308.96,1.04330072932,03454500,0,4058.53,0001,00039,0.0641601895994724,4234267308.9592633,1.739884035816284e-13
596,US,1084681,688224890.448,0.99522058399,07216500,0,691.53,0001,00002,0.0,688224890.4473668,9.199326347991707e-13
597,US,1094023,133917408.965,1.00987428334,03539000,0,132.608,0001,00039,0.0,133917408.96484,1.194830979304231e-12
598,US,1139574,288856378.291,1.00475278546,03418500,0,287.49,0001,00058,0.0,288856378.290569,1.4920950990275517e-12
599,US,1090425,120856631.476,1.03926040257,03604800,0,116.291,0001,00039,0.0,120856631.47559999,3.309762701495456e-12
600,US,1138613,172545417.632,0.99581244197,03432500,0,173.271,0001,00058,0.0,172545417.63244,2.550061854846568e-12
601,US,1093651,41698921.0745,1.21969466112,03499200,0,34.188,0001,00039,0.0,41698921.074507,1.677764076440283e-13
602,US,1089921,271030816.135,1.0062029111,03462000,0,269.36,0001,00039,0.0,271030816.13490003,3.688030413432459e-13
603,US,1138215,480307455.552,1.04772256517,03428200,0,458.43,0001,00058,0.0,480307455.552429,8.932491639135357e-13
604,US,1112007,72057331.0111,1.02284423988,07060892,0,70.448,0001,00063,0.0,72057331.01116,8.327671214797118e-13
605,US,1089920,285201562.191,0.99203993944,03462500,0,287.49,0001,00039,0.0,285201562.1908,7.011658059836043e-13
606,US,1093650,37178044.4305,1.2374532163,03499190,0,30.044,0001,00039,0.0,37178044.430587,2.3401023631814917e-12
607,US,1089668,155514903.574,0.98757178149,03463500,0,157.472,0001,00039,0.0,155514903.5744,2.572144289034702e-12
608,US,1091913,8773701454.5,1.000747273,03538150,0,8767.15,0001,00039,262.2079148135875,8773701454.4957,4.90005710891194e-13
609,US,1139041,436776690.333,0.96365513587,03420000,0,453.25,0001,00058,0.0,436776690.3328009,4.557924402926031e-13
610,US,1139048,435893390.731,0.96170632263,03419800,0,453.25,0001,00058,0.0,435893390.7309749,5.756810262334368e-14
611,US,1084663,627388401.398,1.12667397216,07218000,0,556.85,0001,00002,0.0,627388401.3982971,4.735018194448469e-13
612,US,1085479,9959559054.63,0.9457462377,07214000,0,10530.9,0001,00002,0.0,9959559054.632668,2.6792157390383774e-13
613,US,1138191,676119120.248,0.99637348617,03427500,0,678.58,0001,00058,0.0,676119120.24782,2.662341913295598e-13
614,US,1068969,39357547592.3,0.89356568985,07160000,0,44045.5,0001,00003,0.0039289174461855664,39357547592.350464,1.2821127970778283e-12
615,US,1089298,325962337.405,0.99884273275,03454000,0,326.34,0001,00039,0.0,325962337.40516996,5.215094733113376e-13
616,US,1138618,494404076.662,0.99421669213,03432350,0,497.28,0001,00058,0.0,494404076.66212505,2.5293186412024773e-13
617,US,1052333,805680150.22,0.99703018293,07197000,0,808.08,0001,00041,0.0,805680150.2204307,5.345833120368726e-13
618,US,1112141,165077911.235,1.0165334173,07060661,0,162.393,0001,00063,0.0,165077911.23542,2.5440976563456715e-12
619,US,1052571,2465243563.96,1.00192788618,07196500,0,2460.5,0001,00041,0.15074065808353987,2465243563.9550376,2.0129630913420125e-12
620,US,1089133,241593533.157,0.99764017574,03539500,0,242.165,0001,00039,0.0,241593533.15744996,1.8624482929227225e-12
621,US,1138520,97909029.2018,1.02169497237,03427000,0,95.83,0001,00058,0.0,97909029.20179999,1.5219394283988781e-16
622,US,1093562,15050400.9616,1.38356324339,03469010,0,10.878,0001,00039,0.0,15050400.9616,0.0
623,US,1004923,2639608229.84,1.00015088979,07028100,0,2639.21,0001,00062,0.0,2639608229.8416667,6.313610667977572e-13
624,US,1090199,6622134925.0,0.99992524496,03603000,0,6622.63,0001,00039,1.2824551093258632,6622134924.999248,1.1362635225142762e-13
625,US,1138952,381666720.982,0.93860935244,03419500,0,406.63,0001,00058,0.0,381666720.9823899,1.0216599055776607e-12
626,US,1087711,57697241682.6,0.97423870973,07228000,0,59222.9,0001,00002,136.9589464480599,57697241682.57461,4.4006653107746673e-13
627,US,1112647,203468231.957,0.94535695449,07056515,0,215.229,0001,00063,0.0,203468231.9574,1.9659421386832613e-12
628,US,1111717,27047421168.0,0.99457331009,07060728,0,27195.0,0001,00063,196.08006596737442,27047421167.97213,1.030419057312187e-12
629,US,1138252,634851057.503,1.03424573172,03428500,0,613.83,0001,00058,0.0,634851057.503189,2.976237051272383e-13
630,US,1084736,467661133.144,1.03772496593,07215500,0,450.66,0001,00002,0.0,467661133.14427006,5.774878995431435e-13
631,US,1138542,26652218.3745,0.99907104901,03432390,0,26.677,0001,00058,0.0,26652218.37444,2.2512019338860453e-12
632,US,1052318,312226277.273,0.98008687972,07165500,0,318.57,0001,00041,0.0,312226277.272623,1.2074556360120526e-12
633,US,1113944,153426094.485,1.03201871635,07055646,0,148.666,0001,00063,0.0,153426094.4855,3.2588560920922554e-12
634,US,1091734,19402775.5031,1.04775092492,03538275,0,18.5185,0001,00039,0.0,19402775.50318,4.123152852368355e-12
635,US,1138418,543696828.103,0.99962645358,03432400,0,543.9,0001,00058,0.0,543696828.102795,3.7712189483014636e-13
636,US,1003902,281245263.888,0.98717186342,07024900,0,284.9,0001,00062,0.0,281245263.88829,1.0310452621444053e-12
637,US,1069272,36276507885.1,0.88597489541,07159100,0,40945.3,0001,00003,0.0,36276507885.09256,2.0505445815042362e-13
638,US,1093178,11775212563.3,1.00074896003,03469000,0,11766.4,0001,00039,127.41996072399549,11775212563.325624,2.1762009597773642e-12
639,US,1053031,63178687.5519,0.97573262628,07196973,0,64.75,0001,00041,0.0,63178687.5519,0.0
640,US,1112234,85863386.1177,0.99855079916,07060890,0,85.988,0001,00063,0.0,85863386.117635,7.570032823823672e-13
641,US,1091802,23055288159.0,0.99637791267,03497000,0,23139.1,0001,00039,65.95461233028406,23055288159.03271,1.418808076791055e-12
642,US,1093998,30698617.0057,0.98772898989,03538600,0,31.08,0001,00039,0.0,30698617.00565,1.6287654384128069e-12
643,US,1091761,13212615840.1,1.00007689002,03470500,0,13211.6,0001,00039,100.72585621003432,13212615840.148237,3.650817333039408e-12
644,US,1069383,41910625071.7,0.90643633892,07161000,0,46236.7,0001,00003,0.0033460190859390636,41910625071.67691,5.508519095591253e-13
645,US,1092921,1730673533.55,1.00332390318,03461500,0,1724.94,0001,00039,6.217713890206118,1730673533.5499942,3.30625377202152e-15
646,US,1093166,224734060.842,0.99965331407,03535400,0,224.812,0001,00039,0.0,224734060.84174603,1.1301152590594518e-12
647,US,1093494,50409859.7708,0.99811622158,03538250,0,50.505,0001,00039,0.0,50409859.7708,0.0
648,US,1112510,116738048.111,0.999392582,07055893,0,116.809,0001,00063,0.0,116738048.11117,1.4561871613424381e-12
649,US,1091154,195026556.736,1.00266083696,03603500,0,194.509,0001,00039,0.0,195026556.7358,1.0255187236605946e-12
650,US,1004097,36464102.8043,1.0284005969,07029035,0,35.4571,0001,00062,0.0,36464102.8043,0.0
651,US,1084628,60589511.4192,1.01711451098,07214800,0,59.57,0001,00002,0.0,60589511.4191,1.650478613039656e-12
652,US,1093198,54681489.7851,1.00059451747,03496500,0,54.649,0001,00039,0.0,54681489.785078,4.0235854197065436e-13
653,US,1112561,236261204.201,0.99585744719,07057100,0,237.244,0001,00063,0.0,236261204.20069,1.3121229891517437e-12
654,US,1113841,214708786.542,0.99758297693,07048000,0,215.229,0001,00063,0.0,214708786.54215002,6.987366158408764e-13
655,US,1093015,4810529066.08,0.99964861666,03455000,0,4812.22,0001,00039,0.050448099987890925,4810529066.075644,9.055935880445011e-13
656,US,1112437,2147823044.98,1.00033209523,07056000,0,2147.11,0001,00063,0.0,2147823044.9843855,2.0418215337823498e-12
657,US,1004228,197459104.617,1.03726580315,07028500,0,190.365,0001,00062,0.0,197459104.61699998,1.509290870405857e-16
658,US,1091751,1941497641.36,0.9811688337,03540500,0,1978.76,0001,00039,0.0,1941497641.3614047,7.235456990214956e-13
659,US,1069339,42226259532.7,0.89990536694,07161450,0,46923.0,0001,00003,0.003281127035991676,42226259532.70794,1.8808674495264763e-13
660,US,1093558,33674428.3556,1.03188172935,03541300,0,32.634,0001,00039,0.0,33674428.3556,0.0
661,US,1091089,121834374.516,1.00944847727,03602219,0,120.694,0001,00039,0.0,121834374.51571,2.3803331392043035e-12
662,US,1112242,148933226.294,0.98972764502,07060710,0,150.479,0001,00063,0.0,148933226.294455,3.055007047217068e-12
663,US,1139134,101089610.667,1.13792238219,03423400,0,88.837,0001,00058,0.0,101089610.66679999,1.9784761680669224e-12
664,US,1089179,360355260.016,1.00095902896,03539600,0,360.01,0001,00039,0.0,360355260.0155281,1.309513208342832e-12
665,US,1138245,157421324.952,0.87202918715,03429500,0,180.523,0001,00058,0.0,157421324.951564,2.769498823253652e-12
666,US,1091892,215015319.728,1.0062727026,03538225,0,213.675,0001,00039,0.0,215015319.72787002,6.04458919937203e-13
667,US,1003953,148338393.953,1.03195515638,07024300,0,143.745,0001,00062,0.0,148338393.95338,2.561572903125196e-12
668,US,1138208,105896931.843,1.00880161416,03430550,0,104.973,0001,00058,0.0,105896931.84341401,3.909592614294712e-12
669,US,1093200,44593204.4798,1.00101473646,03496200,0,44.548,0001,00039,0.0,44593204.479778,4.933837960149829e-13
670,US,1093461,18294087.923,0.88181703002,03495547,0,20.7459,0001,00039,0.0,18294087.923,0.0
671,US,1089467,87258309.4256,0.99971712047,03540100,0,87.283,0001,00039,0.0,87258309.4256,0.0
672,US,1054468,14353081.3867,1.01126464692,07165565,0,14.1932,0001,00041,0.0,14353081.3867,0.0
673,US,1003954,156105084.001,1.02853640282,07024305,0,151.774,0001,00062,0.0,156105084.00129002,1.857954872726585e-12
674,US,1070298,108704205.435,0.94528683984,07158150,0,114.996,0001,00003,0.0,108704205.434562,4.029326467906195e-12
675,US,1093199,40863022.7156,1.00491903489,03496000,0,40.663,0001,00039,0.0,40863022.715558,1.027797750478845e-12
676,US,1093817,407412667.672,1.00192476618,03464000,0,406.63,0001,00039,0.0,407412667.67158103,1.0283456587646364e-12
677,US,1054437,45111077.3952,0.97303935194,07165562,0,46.361,0001,00041,0.0,45111077.39519,2.2164576282400378e-13
678,US,1093532,9700744349.76,0.99958930849,03495500,0,9704.73,0001,00039,188.26457512811754,9700744349.756908,3.187190613744558e-13
679,US,1093387,144871402.396,0.99705711943,03535200,0,145.299,0001,00039,0.0,144871402.396196,1.3529921785949664e-12
680,US,1113492,297650064.415,0.99071383443,07055660,0,300.44,0001,00063,0.0,297650064.415352,1.1824806021474673e-12
681,US,1093413,22098128.9731,0.89717099144,03495957,0,24.6309,0001,00039,0.0,22098128.9731,0.0
682,US,1084853,23896120.3523,1.00285883634,07214700,0,23.828,0001,00002,0.0,23896120.3523,0.0
683,US,1093386,135036689.015,0.99309938603,03535195,0,135.975,0001,00039,0.0,135036689.015246,1.8218616962912718e-12
684,US,1091791,1786741758.23,0.97991716295,03540000,0,1823.36,0001,00039,0.0,1786741758.2327766,1.5540145963608096e-12
685,US,1004861,2434492421.32,1.00102072825,07029100,0,2432.01,0001,00062,0.0,2434492421.3188157,4.865340678835786e-13
686,US,1070510,38956702.6559,1.03732399563,07158500,0,37.555,0001,00003,0.0,38956702.6559,0.0
687,US,1138947,313412760.384,0.97587732091,03423152,0,321.16,0001,00058,0.0,313412760.383862,4.402652670745359e-13
688,US,1112620,99065374.6572,0.99091138353,07056695,0,99.974,0001,00063,0.0,99065374.65709999,1.0094515174242423e-12
689,US,1113675,304631959.372,0.99676709434,07048500,0,305.62,0001,00063,0.0,304631959.37187004,4.265413447696674e-13
690,US,1092357,83617184.5676,1.01205728044,03605555,0,82.621,0001,00039,0.0,83617184.56756,4.783073820424261e-13
691,US,1003619,516714979.522,0.9779600642,07025000,0,528.36,0001,00062,0.0,516714979.52148,1.0063399390928018e-12
692,US,1113676,319942064.047,1.00430694681,07048550,0,318.57,0001,00063,0.0,319942064.04677,7.18924924340186e-13
693,US,1052774,212182108.167,1.01516225387,07194760,0,209.013,0001,00041,0.0,212182108.16719002,8.955496256752645e-13
694,US,1138358,1056791472.69,0.99762248321,03433500,0,1059.31,0001,00058,0.0,1056791472.691903,1.8006749091713481e-12
695,US,1092359,79513847.251,1.00987918171,03605550,0,78.736,0001,00039,0.0,79513847.251,0.0
696,US,1069064,1067712827.98,1.00059304642,07160500,0,1067.08,0001,00003,0.0,1067712827.9767538,3.040319530391678e-12
697,US,1113060,494963567.783,1.00581907698,07055680,0,492.1,0001,00063,0.0,494963567.78312206,2.466248436157984e-13
698,US,1005680,68644060.8438,1.00013201492,07024200,0,68.635,0001,00062,0.0,68644060.8438,0.0
699,US,1089362,238249541.756,1.00216013459,03538830,0,237.736,0001,00039,0.0,238249541.75623798,9.988331667368424e-13
700,US,1092673,3065804753.48,0.9997537154,03466500,0,3066.56,0001,00039,0.0,3065804753.4837704,1.2298080644673726e-12
701,US,1112206,2778233062.49,1.00250173655,07056700,0,2771.3,0001,00063,0.0,2778233062.4941316,1.4872020751660573e-12
702,US,1085733,1296184567.44,0.90010316897,07227200,0,1440.04,0001,00002,0.0,1296184567.4441795,3.2244464227073567e-12
703,US,1113710,1032433186.59,0.99655712991,07048600,0,1036.0,0001,00063,0.0,1032433186.5871952,2.7167621210477462e-12
704,US,1093916,1574279378.47,0.99972019056,03464500,0,1574.72,0001,00039,0.0,1574279378.4735909,2.2809307350125218e-12
705,US,1052511,31088355.0937,1.03476085387,07164600,0,30.044,0001,00041,0.0,31088355.0937,0.0
706,US,1139169,163860043.991,0.94427501868,03423000,0,173.53,0001,00058,0.0,163860043.991045,2.746338015623359e-13
707,US,1088385,33634745321.2,1.01567369318,07239000,0,33115.7,0001,00002,49.53704517428077,33634745321.157955,1.2500642671796116e-12
708,US,1112208,258105203.367,1.00458184148,07073500,0,256.928,0001,00063,0.0,258105203.36720002,7.748909473143718e-13
709,US,1138202,166574840.627,1.00491578563,03431000,0,165.76,0001,00058,0.0,166574840.626814,1.1165929579851475e-12
710,US,1088384,33633544610.9,1.01595342787,07238500,0,33105.4,0001,00002,49.54144301713268,33633544610.860485,1.1749118159197183e-12
711,US,1093205,1342091791.9,1.00035165837,03539800,0,1341.62,0001,00039,0.0,1342091791.8957467,3.169222460671153e-12
712,US,1092654,91781867.5751,0.70451321089,03539860,0,130.277,0001,00039,0.0,91781867.57508,2.178791830072626e-13
713,US,1092358,53423931.1283,1.02621892715,03605500,0,52.059,0001,00039,0.0,53423931.1283,0.0
714,US,1138172,554714774.633,1.00082050776,03424730,0,554.26,0001,00058,0.0,554714774.6333891,7.014399812068797e-13
715,US,1089207,20685815.2014,1.02133008134,03538865,0,20.2538,0001,00039,0.0,20685815.2014,0.0
716,US,1069490,43970805471.6,0.90937642514,07163500,0,48352.7,0001,00003,0.030606035200102497,43970805471.61341,3.0503138257497674e-13
717,US,1069403,425274482.176,0.97737286766,07162000,0,435.12,0001,00003,190.43645484049378,425274482.1762279,5.359554150882854e-13
718,US,1112123,557409324.038,0.99177859552,07073000,0,562.03,0001,00063,1.0765765425365688,557409324.037757,4.3585301075431915e-13
719,US,1070037,470467144.077,0.92677319375,07158400,0,507.64,0001,00003,0.0,470467144.07731205,6.632350831030632e-13
720,US,1053178,433977928.922,1.00334758034,07194800,0,432.53,0001,00041,0.0,433977928.92228997,6.681828210770453e-13
721,US,1111514,19081823486.9,0.99966070771,07072500,0,19088.3,0001,00063,2.755197857685255,19081823486.894463,2.902731195207878e-13
722,US,1054977,2140589253.61,1.00179677249,07196090,0,2136.75,0001,00041,0.1995722021595157,2140589253.6107976,3.7267708614740725e-13
723,US,1113620,360995051.53,1.01000238243,07048800,0,357.42,0001,00063,0.0,360995051.52994,1.6610275512061942e-13
724,US,1093160,442205685.005,1.00432815127,03539778,0,440.3,0001,00039,0.0,442205685.00483596,3.7094046500107817e-13
725,US,1138143,5643163213.41,0.99808863744,03424500,0,5653.97,0001,00058,317.18465657701546,5643163213.409356,1.1407257582848314e-13
726,US,1113709,1063206414.5,0.99636992025,07048700,0,1067.08,0001,00063,0.0,1063206414.503695,3.4753469209021743e-12
727,US,1053272,1472934467.66,0.98904446376,07195430,0,1489.25,0001,00041,0.0,1472934467.6604588,3.114309266726269e-13
728,US,1111759,1223611625.23,0.99880955801,07074000,0,1225.07,0001,00063,0.22126348200807808,1223611625.2264981,2.861931038931986e-12
729,US,1084865,163746540.586,1.10916846566,07214500,0,147.63,0001,00002,0.0,163746540.5859,6.10619261041454e-13
730,US,1093312,215946643.483,1.00212839454,03538500,0,215.488,0001,00039,0.0,215946643.48257998,1.945082011729643e-12
731,US,1093260,177005923.954,0.99769424205,03535000,0,177.415,0001,00039,0.0,177005923.9537,1.6948030351374114e-12
732,US,1111920,25802910245.2,0.99824785653,07060500,0,25848.2,0001,00063,215.84986016721965,25802910245.17892,8.169627723975504e-13
733,US,1069014,33920957.6211,0.99976296446,07162500,0,33.929,0001,00003,0.0,33920957.6211,0.0
