Num           Gauge             MAE            RMSE            BIAS         AbsBIAS             NSD          NegNSD           lnNSD        NeglnNSD             TPD             KGE          NegKGE 
25	25	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
26	26	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
27	27	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
28	28	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
29	29	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
30	30	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
31	31	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
32	32	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
33	33	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
34	34	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
35	35	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
36	36	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
37	37	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
38	38	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
39	39	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
40	40	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
41	41	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
42	42	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
43	43	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
44	44	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
45	45	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
46	46	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
47	47	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
48	48	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
49	49	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
50	50	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
51	51	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
52	52	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
53	53	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
54	54	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
55	55	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
56	56	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
57	57	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
58	58	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
59	59	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
60	60	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
61	61	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
62	62	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
63	63	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
64	64	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
65	65	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
66	66	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
67	67	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
68	68	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
69	69	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
70	70	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
71	71	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
72	72	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
73	73	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
74	74	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
75	75	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
76	76	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
77	77	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
78	78	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
79	79	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
80	80	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
81	81	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
82	82	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
83	83	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
84	84	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
85	85	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
86	86	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
87	87	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
88	88	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
89	89	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
90	90	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
91	91	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
92	92	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
93	93	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
94	94	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
95	95	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
96	96	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
97	97	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
98	98	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
99	99	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
100	100	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
101	101	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
102	102	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
103	103	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
104	104	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
105	105	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
106	106	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
107	107	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
108	108	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
109	109	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
110	110	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
111	111	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
112	112	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
113	113	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
114	114	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
115	115	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
116	116	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
117	117	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
118	118	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
119	119	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
120	120	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
121	121	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
122	122	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
123	123	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
124	124	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
125	125	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
126	126	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
127	127	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
128	128	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
129	129	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
130	130	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
131	131	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
132	132	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
133	133	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
134	134	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
135	135	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
136	136	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
137	137	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
138	138	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
139	139	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
140	140	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
141	141	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
142	142	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
143	143	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
144	144	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
145	145	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
146	146	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
147	147	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
148	148	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
149	149	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
150	150	999.99999	999.99999	999.99999	999.99999	-999.99999	999.99999	-999.99999	999.99999	0	-999.99999	999.99999
